"shop_name","product_name","shelf_price","image_url"
"Lidl","Deluxe Desertas","2.29","https://imgproxy-retcat.assets.schwarz/0NMrMvT0dW07rmA4U24O41GL-4qCEvZlCyN_VepEKRM/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9BNjMxNUFDNDdBRjQzNUVFOTYyNEQxRDQ/3Mzk3MkIzQjk4MkUzRDM3ODI2N0Y5RkM3NDVGQzg5RjA0MTE5MDQ4LmpwZw.jpg"
"Lidl","Deluxe Minkšti karameliniai saldainiai","1.69","https://imgproxy-retcat.assets.schwarz/JYMuIYN6i4tD7eVMxBibMaf3KBZOgGVJ8nAgpd28Ats/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS8xRjBFQ0IwRjQzMjYwNTA5RTQ1MzBCODN/GOEIwQTIzQTQyNzE3RkZGMUM2NURGNjVGODkyMDhBQUFGQTI5QTc2LmpwZw.jpg"
"Lidl","Deluxe Desertas","3.69","https://imgproxy-retcat.assets.schwarz/0jGXvm1NGGMnKgtImNqsVrXNW0ox3i8nWPdQeRrgx4s/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9FQjVCRDI3NEI3Q0ExOUVCM0IyODlCRUE/wNTY5N0ExMEUyQThEOEY2ODJFQUZBNkI4MDVCMDE5NTBDOTc1QTA5LmpwZw.jpg"
"Lidl","Anthon Berg Advento kalendorius su likeriu šokolade","16.99","https://imgproxy-retcat.assets.schwarz/rSzBiun8oAiWzbWmAmZscaetQ8vE2yLrnSCdmB0HmpU/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzFBNEFERDg3QTAxNENCN0M1NTVBMjJFRj/dBRDc1MDAxMzNGNDQ1MDc1OTIyNUVGM0NFQzQ1RTNCNEZEQ0E4MDEucG5n.png"
"Lidl","Deluxe Džiovintos figos šokolade","2.99","https://imgproxy-retcat.assets.schwarz/KqUOZPSUpbPt2wtzljYHi5pp2_AAVjglOEmdmbeLyG8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzVEMEE1NjUxMTEyMkZENjdBNTA3OEY3Mj/YwNTBENzI0NjIzOEMzRUYxNEJDQTVCMTY2ODFBMDY1NkFGNzdDRUQucG5n.png"
"Lidl","Pabarstukai „Cake Angels“","2.99","https://imgproxy-retcat.assets.schwarz/tx-B5p5c66sOOKTNITeYbS_ltv7UrzsyJyWgBxJcPSE/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0RERjVEMEREQzk0Mzk5RDE4RDZCODkzMz/ZCRUQ3OUMwRjUxOEJDOTQ2ODVFMjIwQzJCMDg2REQ3M0EwMkE5NEEucG5n.png"
"Lidl","Belbake Malti nuplikyti migdolai","2.69","https://imgproxy-retcat.assets.schwarz/pXtOvxywz7Sbwa5JEKXK4oqO8sIS-e5YBUF4f82TneY/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0E2RjdGMDA2MUE1MDM1QkNDOTlEMzI3RE/VDNDE4NUEwQUIwNEM0MUE5RjUzNzVBM0REQzFEMDQ5RDIwQzM0RDUucG5n.png"
"Lidl","Belbake Plikyti smulkinti migdolai","2.69","https://imgproxy-retcat.assets.schwarz/7DdR9xpp-N7O0FG52z1RUxnufgd-PGuL8r1WXPnR-No/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0FDNzMzNEI1ODIxNURCMTEyQkM1MDNEOE/YwQTlGNDYzRTBFRDI3MEVGREM1Qzk3NDFBRTA1MDY2QjRGNEJEQkMucG5n.png"
"Lidl","Belbake Cukriniai papuošimai","2.29","https://imgproxy-retcat.assets.schwarz/GDy5yXpIftonzYIna41AmXsV76EqR2pB_D3_d4g-PLk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS80RTIyQUY4MTVGMzRFQkY1NUM3NzE2ODd/CMzU5NDk5Qjc5QzMzQjI5N0RCMzEzRUY5QTJBNjZDOEIzQ0IwNjYxLmpwZw.jpg"
"Lidl","Belbake Konservuotos slyvų puselės","1.49","https://imgproxy-retcat.assets.schwarz/q-T3M9lOV1IMNfTqG4P6i8jExgtGC_r2uulvzCmv3Ps/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0NGMjk3MTdBNUMwQkMzQTMyREQ5QTcxMj/kxOEM1NTYyOTg0OTM5QjM1M0I2MDlFMDczQ0EzNEU2MjhDMzk0MzIucG5n.png"
