shop_name,title,price,image_small
Maxima,"Automobilio oro gaiviklis WUNDER-BAUM, ARTIC WHITE, 1 vnt.",1.49,https://cdn.barbora.lt/products/c4bbec44-125e-4b7e-835b-a1dbc8f6b503_s.png
Maxima,"Lūpų balzamas CARMEX TUBE, 10 g",5.69,https://cdn.barbora.lt/products/168bfd76-d11c-4bd4-83b9-8b9d42578d6c_s.png
Maxima,"Plaukų šampūnas HEAD&SHOULDERS Nourish, 400ml",8.49,https://cdn.barbora.lt/products/ca2a232c-d54a-4538-8a6c-bae06c3ffda1_s.png
Maxima,"Dantų šepetėlis COLGATE 360° BLACK, 1 vnt.",4.19,https://cdn.barbora.lt/products/cc47faaf-68bd-4024-8856-08472db7386a_s.png
Maxima,"Plaukų šampūnas NATURA SIBERICA (WHITE CEDAR), 400 ml",7.99,https://cdn.barbora.lt/products/8a9b6ba9-cc37-4d0f-8f5a-bd0ce4d73e84_s.png
Maxima,"Intymios higienos prausiklis BELLA HYDRO NATURAL, 300 ml",2.25,https://cdn.barbora.lt/products/e77ca9f7-08b8-48d3-a49f-6fae7cec8a48_s.png
Maxima,"Dušo želė GREEN FEEL'S, 250 ml",2.69,https://cdn.barbora.lt/products/84e7a88d-931e-4fa1-9a10-678ee22e4f59_s.png
Maxima,"Moteriškas purškiamasis dezodorantas FA FIJI DREAM, 150 ml",4.49,https://cdn.barbora.lt/products/06f1bc93-edca-4f9b-965c-6649f1dcb25a_s.png
Maxima,"Plaukų kondicionierius GENERA su ramunėlėmis, 500 ml",1.89,https://cdn.barbora.lt/products/1f3b477a-e535-433f-a3d9-132aac80a84c_s.png
Maxima,"Juodieji pipirai malūnėlyje SAUDA, 100 g",5.03,https://cdn.barbora.lt/products/77c1cada-8b3f-4c5e-bfa2-916aa4501a3c_s.png
Maxima,"NIVEA® Hairmilk Shine kondicionierius, 200 ml",4.79,https://cdn.barbora.lt/products/cd381808-6ca3-4498-8680-2f3dc4511c97_s.png
Maxima,"Naktinis veido kremas GREEN FEEL'S, 50 ml",6.99,https://cdn.barbora.lt/products/7617d7c9-42f5-4314-ba34-9a30795ad137_s.png
Maxima,"NIVEA Olive drėkinamasis rankų kremas, 75 ml",3.79,https://cdn.barbora.lt/products/df7e8453-d31b-4359-bcbe-a9cae740eb70_s.png
Maxima,"Lūpų balzamas GREEN FEEL'S, 5 g",1.99,https://cdn.barbora.lt/products/82abf62b-f722-4161-a1b9-34c5dcc6399a_s.png
Maxima,"Purškiamas dezodorantas OLD SPICE Captain, 150ml",3.15,https://cdn.barbora.lt/products/17f8f706-c693-444d-ad64-d130812d2e24_s.png
Maxima,"Vaik.dantų šep. JORDAN GREEN CLEAN(5-10m.), ypač minkštas, 1 vnt.",3.39,https://cdn.barbora.lt/products/94897f94-57b3-4e6d-872a-8fe9350b0aca_s.png
Maxima,"Dantų pasta GREEN FEEL'S, 100 ml",4.99,https://cdn.barbora.lt/products/3b8f3f90-8ff1-409f-838d-fdaa1552bdad_s.png
Maxima,"Vyriškas plaukų šampūnas SCHAUMA 3IN1, 400 ml",4.59,https://cdn.barbora.lt/products/e921572d-0502-463f-85a8-2691c83bc44f_s.png
Maxima,"Vienkartinės lėkštės ILAJA SUGARCANE,23cm 10vnt",1.99,https://cdn.barbora.lt/products/aaf57124-2fe2-4c5d-9bcc-e9cdf3ac1dde_s.png
Maxima,"Dažom. plaukų kremas PALETTE INTENSIVE COLOR CR, Nr. 10-19, 1 vnt.",5.49,https://cdn.barbora.lt/products/c731dc17-ef27-43fd-bb5b-4224d75d0b9c_s.png
Maxima,"Sauskelnės-kelnaitės PAMPERS Pants, Mega Pack, 3 dydis, 128 vnt.",29.39,https://cdn.barbora.lt/products/74089d2a-9be8-4de6-9baf-ab4efaa415a0_s.png
Maxima,"Sauskelnės-kelnaitės PAMPERS Pants, Maxi Pack, 6 dydis, 36 vnt.",13.29,https://cdn.barbora.lt/products/4e803f3c-6ab3-431d-b22f-ceb6ed1eabed_s.png
Maxima,"NIVEA MEN ""FRESH KICK"" purškiamas antiperspirantas vyrams, 150 ml",4.79,https://cdn.barbora.lt/products/9db1a587-6e2d-4f5f-81ba-7774dae6cb3b_s.png
Maxima,"Šonkaulių prieskonių mišinys SAUDA, 197 g",3.21,https://cdn.barbora.lt/products/bd995663-30ce-476a-9352-f63c1a92793b_s.png
Maxima,Dulkių šluotelė SWIFFER mini rinkinys +4vnt,3.59,https://cdn.barbora.lt/products/14e44cf9-4162-4322-9b5d-7248db69be01_s.png
Maxima,"Vyriškas plaukų šampūnas GREEN FEEL'S ŽALGIRIS, 250 ml",4.29,https://cdn.barbora.lt/products/abc606b2-d4da-4ec1-8722-bd079b7de8fb_s.png
Maxima,"Vyr. vienkartiniai skustuvai WILKINSON XTREME3BLACK, 4 vnt., 4 vnt.",3.99,https://cdn.barbora.lt/products/25ee987a-9221-4b85-8726-774e88f63846_s.png
Maxima,"Higieniniai paketai BELLA BIO BASED ULTRA THIN NORMAL, 10 vnt.",2.79,https://cdn.barbora.lt/products/2b5e414a-153c-4881-bf16-a6ea9d186111_s.png
Maxima,MARGARITA Itin stiprios fiksacijos plaukų lakas su dilgėlių ekstraktu ir kolagenu 250ml,5.65,https://cdn.barbora.lt/products/588eaf09-e0e0-40f8-8262-d85c561e4e6c_s.png
Maxima,"Higieniniai paketai ALWAYS Platinum Normal, S1, 30 vnt.",5.59,https://cdn.barbora.lt/products/87ae8547-535d-4a3a-92b8-de04f12fde6f_s.png
Maxima,"Dantų pasta JORDAN MANGO MINT, 50 ml",3.49,https://cdn.barbora.lt/products/61a449af-4f84-4eb0-8c1f-f656b25f6dbf_s.png
Maxima,"Lengvai įsigeriantis rankų kremas NEUTROGENA, 150 ml",9.39,https://cdn.barbora.lt/products/0e978988-2c51-444f-8176-55703ecfe123_s.png
Maxima,"Vyriškas skutimosi gelis GILLETTE SOOTHING, 240 ml",5.79,https://cdn.barbora.lt/products/568a7a11-f1d8-4104-bfcf-03830038bf07_s.png
Maxima,"Ant pirštų maunamos marionetės YW248575, 1 vnt.",2.99,https://cdn.barbora.lt/products/f5aca65e-cdbd-493d-a790-4d05289d98b4_s.png
Maxima,KILIG RETINOL gelinė veido kaukė su retinoliu 3x7 ml,3.99,https://cdn.barbora.lt/products/254a4c79-66f0-4703-b2fe-721df6eea9b4_s.png
Maxima,"Vyriška dušo želė PALMOLIVE MEN INTENSE SPICE UP, 500 ml",6.29,https://cdn.barbora.lt/products/47c4bc79-1287-4d75-86cf-47c2d01f84ec_s.png
Maxima,"Plaukų kaukė GARNIER FRUCTIS, 320 ml",5.84,https://cdn.barbora.lt/products/28dde910-30ec-4e09-b1f1-acbe96170930_s.png
Maxima,"Dėmių valiklis RESQ (baltų audinių), 90 g",1.85,https://cdn.barbora.lt/products/122627ac-a898-4d38-9135-acc910847fa2_s.png
Maxima,"Interaktyvusis policijos automobilis BO, 1 vnt.",14.39,https://cdn.barbora.lt/products/c6b94640-c2fe-4313-b547-efabcccc4c9f_s.png
Maxima,"Puodelis su lėkštute AURORA WHITE HOME, 230 ml, 1 vnt.",2.49,https://cdn.barbora.lt/products/a27cc3dc-5311-413f-bc7a-ec72b1ee112e_s.png
Maxima," Keptuvė UNIWELL, 20 cm",10.99,https://cdn.barbora.lt/products/ff4fb209-fa73-46cf-a38a-469df72c740d_s.png
Maxima,"Moteriški vienkartiniai skustuvai DIVUS2, 5 vnt., 5 vnt.",0.95,https://cdn.barbora.lt/products/67b4b195-f88e-4c72-a16e-2244103f07c8_s.png
Maxima,"SUSLAVIČIAUS padažas MAJONEZAS & GARSTYČIOS, 47 % rieb., 370 g",1.89,https://cdn.barbora.lt/products/7121803b-6b0e-4b3d-9f6d-d0b191a83514_s.png
Maxima,Elektrinio dantų šepetėlio galvutės ORAL-B Cross Action Black Pro 4vnt,18.19,https://cdn.barbora.lt/products/0dfabc29-9438-432b-9e47-9fe6a2d9e79a_s.png
Maxima,"Plaukų šampūnas HEAD&SHOULDERS Menthol 2in1, 330 ml",8.49,https://cdn.barbora.lt/products/60079a46-9ba6-4068-b892-6ea31ce715ad_s.png
Maxima,"Moteriškas rutulinis dezodorantas FA FEEL REFRESHED, 50 ml",4.49,https://cdn.barbora.lt/products/30206450-8115-4472-a671-5503771f2947_s.png
Maxima,CL Kūrybinis rinkinys „Mini lavos lempa“,7.19,https://cdn.barbora.lt/products/4cbe29b5-8360-4007-8fd0-0dda61445418_s.png
Maxima,"Becukris juodasis šokoladas VALOR su migdolais, 150 g",4.29,https://cdn.barbora.lt/products/23197803-41ac-4dc9-8441-2d853fbac693_s.png
Maxima,"Akių pieštukas MAYBELLINE , Nr. 10, 1 vnt.",4.99,https://cdn.barbora.lt/products/a219e3b4-cb3e-4f00-ae74-0b617804e6b2_s.png
Maxima,"Vyriškas pieštukinis dezodorantas MENNEN SPEED STICK ALPINE, 50 g",4.49,https://cdn.barbora.lt/products/f7ccfb3b-660e-4f4f-aff2-cd01286a83ac_s.png
Maxima,"Mot. pieštuk.antiperspirantas LADY SPEED STICK INVISIBLE DRY, 40 g",4.49,https://cdn.barbora.lt/products/ba00f713-d073-4410-b632-339208ee9f85_s.png
Maxima,"Moteriškas purškiamasis antiperspirantas REXONA ADV.P.I.B&W, 150 ml",4.79,https://cdn.barbora.lt/products/75186977-cd18-4a7d-98ba-9e71e7a98376_s.png
Maxima,"Pudra kūdikių odos priežiūrai BUBCHEN SOS, 80 g",6.49,https://cdn.barbora.lt/products/c45dfec1-351c-4cd8-8077-2e37f78ff53f_s.png
Maxima,"Skutimosi peiliukai GILLETTE PLATINUM, 5 vnt., 5 vnt.",1.09,https://cdn.barbora.lt/products/699cb2bd-2315-400c-9e63-f0f41d0eef40_s.png
Maxima,Espresso šaukšteliai UNIWELL Brasio 6vnt,3.99,https://cdn.barbora.lt/products/6f307041-5478-42a3-999f-860c866fef0f_s.png
Maxima,"NEBULOUS STARS kūno lipdukai Body Gem, asort., 11451",4.79,https://cdn.barbora.lt/products/75c9733e-ea3b-411c-9a84-7977af8fc499_s.png
Maxima,"Sauskelnės-kelnaitės PAMPERS Pants, Maxi Pack, 7 dydis, 32 vnt.",13.29,https://cdn.barbora.lt/products/b3ce22d9-9892-42f7-a51b-49dad41334e5_s.png
Maxima,AQUAFRESH dantų pasta Little Teeth (3-5m) 50 ml,2.39,https://cdn.barbora.lt/products/c8b245af-3ba1-4692-95b1-f6dbf0b332e5_s.png
Maxima,"Rankų kremas NEUTROGENA NORWEGIAN FORMULA INTENSE REPAIR CIC, 50 ml",6.69,https://cdn.barbora.lt/products/ed1f6f41-52d7-4861-97fb-af655dfd5bfb_s.png
Maxima,ELSEVE  šampūnas 400ml,4.39,https://cdn.barbora.lt/products/d1be7d16-d43f-446a-8bc6-c03b77263620_s.png
Maxima,"Dantų pasta ELMEX SENSITIVE PLUS SENSITIVITY+GUM, 75 ml",9.59,https://cdn.barbora.lt/products/34981202-c5c0-4320-9d66-d2d76245d65e_s.png
Maxima,Vyriškas pieštukinis dezodorantas OLD SPICE EPIC LEGEND;50ml,3.15,https://cdn.barbora.lt/products/f6fa82e1-77ee-4e28-9233-4c8ee7ff49b0_s.png
Maxima,"Valgomieji ledai KAR KAR su kakaviniais sausainiais, 90 g",1.29,https://cdn.barbora.lt/products/9b3dcbf9-217a-49ee-bbbe-2979bbe7173a_s.png
Maxima,"Žaliosios alyvuogės LA ABUELA WELL DONE, 340 g",1.95,https://cdn.barbora.lt/products/e1101ea6-bd27-481c-9307-8e592e82e791_s.png
Maxima,"Higieniniai paketai ALWAYS Platinum Secure Night Extra, S5, 16 vnt.",5.59,https://cdn.barbora.lt/products/2af0ec27-3dd1-427b-a38b-d56def06ab98_s.png
Maxima,NIVEA MEN SENSITIVE POWER šampūnas plaukams vyrams 250 ml,4.49,https://cdn.barbora.lt/products/6c159e5f-fb3e-467a-a836-dcc3f0574dc0_s.png
Maxima,"Skystas muilas IEVA medaus ir avokado 0,5 L",4.79,https://cdn.barbora.lt/products/67354962-892d-47d6-827c-3b3186b3e4de_s.png
Maxima,"HAS PD Rinkinys „Gėlės“, asort.",4.79,https://cdn.barbora.lt/products/c84c76c8-2248-4e6e-b33c-d30799ed9cee_s.png
Maxima,NIVEA MEN STRONG POWER šampūnas plaukams vyrams 500 ml,7.99,https://cdn.barbora.lt/products/828377cc-478a-4acc-bc6d-4d0c1c3e16e4_s.png
Maxima,NIVEA pieštukinis antiperspirantas Derma Control Defend moterims 50 ml,5.39,https://cdn.barbora.lt/products/f4a48aaf-484f-450b-9394-f195e49f04bc_s.png
Maxima,"Plaukų šampūnas AUSSIE Oh My Gloss, 300 ml",9.89,https://cdn.barbora.lt/products/966cad40-341c-485b-8c84-282012ee38ca_s.png
Maxima,"Juodoji arbata CHRISTMAS CARNIVAL COLLECT. CHRISTMAS FANTASY, 75 g",9.99,https://cdn.barbora.lt/products/6f4cb86e-169d-47e8-a70e-5556de3887f3_s.png
Maxima,"Guminukai AMOS (CHRISTMAS SOCK), 88 g	",2.79,https://cdn.barbora.lt/products/67023a25-8aae-4e1e-9f23-d44eb56736df_s.png
Maxima,"Dažom. plaukų kremas PALETTE INTENSIVE COLOR CREME, Nr. 1-1, 1 vnt.",5.49,https://cdn.barbora.lt/products/9bb4eeae-cdb2-4361-bac5-cfae1ef9e2e5_s.png
Maxima,"NIVEA® Color Care hairspray, 250 ml",7.19,https://cdn.barbora.lt/products/4be90492-1a2b-4487-a259-c8c3cfe86c69_s.png
Maxima,"Skutimosi želė NIVEA MEN, 200 ml",6.69,https://cdn.barbora.lt/products/d70ab654-b2d4-4998-b7c5-2027be617dd0_s.png
Maxima,"Skystasis muilas DOVE FINE SILK, 250 ml",4.79,https://cdn.barbora.lt/products/217569d8-60b8-4f06-a9e2-26a084470f64_s.png
Maxima,"Kūdikių kūno aliejus JOHNSON'S BABY su alavijais, 200 ml",4.29,https://cdn.barbora.lt/products/8333c73e-2f7a-4ed1-bb62-0dd94672ef11_s.png
Maxima,"Virtas KLEBONIŠKAS kiaulienos vyniotinis, a. r., 1 kg",9.69,https://cdn.barbora.lt/products/1afd05cc-a2cd-42e2-8470-da3a81c33a3d_s.png
Maxima,"Universaliosios virtuvės žirklės TESCOMA PRESTO, 22 cm, 1 vnt.",5.99,https://cdn.barbora.lt/products/27db5a90-152e-40ea-a1f8-965034c7492b_s.png
Maxima,"Vaikiška prausimosi želė HIPP BABY SANFT, 400 ml",6.65,https://cdn.barbora.lt/products/81de1956-e0eb-49ec-ad81-41e45972c8aa_s.png
Maxima,"Stiklinis dangtis UNIWELL EDAY, 20 cm, 1 vnt.",4.99,https://cdn.barbora.lt/products/a49e0d6d-339e-49fe-92f4-ece465a25935_s.png
Maxima,"Burnos skalavimo skystis PARODONTAX, 500 ml",7.39,https://cdn.barbora.lt/products/809b9c06-d709-4643-b8bc-88e403c9e305_s.png
Maxima,"Dantų šepetėlis JORDAN INDIVIDUAL REACH SOFT, 1 vnt.",3.79,https://cdn.barbora.lt/products/a35e6fd7-8f01-4c74-825e-1d8740584c5b_s.png
Maxima,"Higieniniai paketai BELLA FOR TEENS SENSITIVE, 10 vnt.",1.19,https://cdn.barbora.lt/products/da951d86-b820-4dda-8fed-312c07cebf29_s.png
Maxima,"Plaukų šampūnas GLISS Ultimate Repair, 250 ml",2.39,https://cdn.barbora.lt/products/62b91902-94f4-457d-b2e1-1eb0b79f899a_s.png
Maxima," Atvirukas su voku, 1 vnt.",1.07,https://cdn.barbora.lt/products/bf2570de-8716-45ce-bd46-f92d8b137f01_s.png
Maxima,"Vyriškas rutulinis dezodorantas DOVE MAN INVISIBLE DRY, 50 ml",4.59,https://cdn.barbora.lt/products/487202c6-f017-4013-8ab9-ba052f2eef1b_s.png
Maxima,"Pagalvė ELDORADO HOME, 68 x 68 cm, 1 vnt.",13.99,https://cdn.barbora.lt/products/f65748e3-697c-4464-9e8e-badd3cf3bc53_s.png
Maxima,"Dantų pasta vaikams BRAŠKIŲ SKONIO BIOREPAIR, 50 ml., 0-6 m.",4.99,https://cdn.barbora.lt/products/b390d756-2aeb-45f2-9588-6dfea594814b_s.png
Maxima,"Hermetiškas indelis BORGONOVO IGLOO, 18 cm, 1 vnt.",8.99,https://cdn.barbora.lt/products/0cc97574-4add-4612-88f3-721318b97622_s.png
Maxima,"Pažeistų plaukų šampūnas OPLEPIKHA SIBERICA, 400 ml",9.29,https://cdn.barbora.lt/products/4365a5d0-0b76-4ea0-b17e-e245570055a4_s.png
Maxima,"Purškiamasis dezodorantas FA, 150 ml",4.49,https://cdn.barbora.lt/products/b9f28ef9-93ce-45d8-af22-37a062770339_s.png
Maxima,"Higieniniai paketai BELLA PERFECTA ULTRA NIGHT, 7 vnt.",1.35,https://cdn.barbora.lt/products/24223691-d8b8-4673-a888-9ed9dde5b4e0_s.png
Maxima,"Puodas su rankena VELVET TVS, 14 cm, 1 vnt.",10.99,https://cdn.barbora.lt/products/9cddaba3-dd30-4a19-b6b5-8f36abd3cae8_s.png
Maxima,"Švelnus kūdikių kremas SEBAMED, 50 ml",5.19,https://cdn.barbora.lt/products/cd4bc3c6-0030-41c2-85e7-2d8df25e0a78_s.png
Maxima,"Stalo žaidimas TACTIC ALIAS JUNIOR, kelioninis, 1 vnt.",5.99,https://cdn.barbora.lt/products/2c760d99-bec7-47f0-a5b9-b69394730e19_s.png
Maxima,"Micelinis vanduo L'OREAL WATER SOFT, 400 ml",6.49,https://cdn.barbora.lt/products/f7eb2577-c923-4bcb-ae9a-906cc4827a1b_s.png
Maxima,"Dušo gelis OLD SPICE Wolfthorn, 400ml",3.45,https://cdn.barbora.lt/products/f5aeceb1-3fdf-47ad-9094-c7d455bb34a9_s.png
Maxima,"Naktinis veido kremas NIDA su kviečių gemalų aliejumi, 50 ml",3.49,https://cdn.barbora.lt/products/f9e648a1-1163-4364-b5da-fc179e1fd676_s.png
Maxima,"Veido kremas NIDA (ANTI-AGE) su gintaro rūgštimi, 50 ml",6.99,https://cdn.barbora.lt/products/b8fc78e7-da2a-4fe9-99c3-6799e54c7c9e_s.png
Maxima,"Paakių kremas NIDA su hialurono rūgštimi, 50 ml",7.29,https://cdn.barbora.lt/products/548999f8-1908-4ce0-be67-78b97749c1f2_s.png
Maxima,"Plaukų šampūnas HEAD&SHOULDERS Tea Tree, 400 ml",8.49,https://cdn.barbora.lt/products/0c63c269-da9e-4f45-846b-c0fa2256292b_s.png
Maxima,"Kūno prausiklis-šampūnas WELEDA KIDS 2 IN 1 (apelsinų kv.), 150 ml",9.99,https://cdn.barbora.lt/products/30774318-6487-4d29-acf7-25069568a7b7_s.png
Maxima,"WC valiklis BREF EXCELLENCE GEL COLOR AKTIV+ CITRUS, 700 ml",2.49,https://cdn.barbora.lt/products/885011b8-3319-4288-9c98-4301ef31dcf3_s.png
Maxima,"Moteriškas rutulinis dezodorantas FA FIJI DREAM, 50 ml",4.49,https://cdn.barbora.lt/products/b1843d2c-8da9-4061-96c5-b61b4a9ef9ec_s.png
Maxima,NIVEA dvifazis vadeniui atsparaus akių makiažo valiklis 125ml,5.99,https://cdn.barbora.lt/products/e1cd4736-55eb-4185-a2bd-902854bb6862_s.png
Maxima,"Rankų kremas NIDA su gintaro ekstraktu, 75 ml",1.49,https://cdn.barbora.lt/products/aabcb082-7a55-4f47-8c44-4493b296acb9_s.png
Maxima,"Moteriškas rutulinis apsauginis dezodorantas BIONSEN, 50 ml",3.49,https://cdn.barbora.lt/products/a2973c6f-8e92-4d88-9627-c4bc29c7b47e_s.png
Maxima,"Žaislinis automobilis CARS, 1 vnt.",3.41,https://cdn.barbora.lt/products/a5c843c3-53de-46da-8d40-326ae2de9323_s.png
Maxima,"Vyriškas rutulinis dezodorantas GENERA BLUE WATER, 50 ml",1.38,https://cdn.barbora.lt/products/b441a30a-6120-409c-b788-36f87b209007_s.png
Maxima,"Veido valomasis gelis-putos NEUTROGENA HYDRO BOOST, 200 ml",10.89,https://cdn.barbora.lt/products/4ba993ad-321f-4d4d-a8d8-d1830efb61db_s.png
Maxima,"Šampūnas GREEN FEEL'S, 250 ml",2.99,https://cdn.barbora.lt/products/076849d0-a725-4ca7-9e52-113958b7b79d_s.png
Maxima,"Skutimosi gelis GILLETTE FUSION Ultra Sensitive, 75ml",4.29,https://cdn.barbora.lt/products/111cdd89-377f-4250-bf10-c7cd9748de9a_s.png
Maxima,"Drėk.veido serumas NIDA su gintaro ir alavijų ekstr., 30 ml",3.89,https://cdn.barbora.lt/products/6ca8746a-053b-4e02-a6fd-cea37e92bb26_s.png
Maxima,"Dieninis veido odos kremas  GREEN FEEL'S, 50 ml",6.99,https://cdn.barbora.lt/products/7631d982-7ea1-45d4-b4c5-d764640ac890_s.png
Maxima,"Lūpų balzamas PEPSI, 1 vnt.",2.59,https://cdn.barbora.lt/products/37e9f9a7-a2ee-4034-ae01-52fc3d2d5f8a_s.png
Maxima,"Vyriškas purškiamasis dezodorantas REXONA WORKOUT, 150 ml",4.29,https://cdn.barbora.lt/products/a330447c-9c8b-47ab-b752-2e820b0e6012_s.png
Maxima,"Skustuvo galvutės GILLETTE FUSION Proglide, 8vnt",44.99,https://cdn.barbora.lt/products/998bf530-d23a-4c36-ac7b-8e3607d3ab78_s.png
Maxima,"Palmių vaško žvakė CANDLE FAMILY SĖKMĖS ŽVAKĖS, 7 cm, 1 vnt.",2.99,https://cdn.barbora.lt/products/2f58274c-ec19-432a-99af-a61054860250_s.png
Maxima,"Filtrav.ąsotis AQUAPHOR Smile A5 Mg+2,9L, 1 vnt.",12.99,https://cdn.barbora.lt/products/bbaa2eef-2499-4318-84f0-a7a938e66e30_s.png
Maxima,Filtravimo kasetė AQUAPHOR A5,7.99,https://cdn.barbora.lt/products/5a18c6d6-dd0c-407d-ba2f-fa524d85bd0e_s.png
Maxima,"Vaikiškas prausiklis-putos TINDI, 475 ml",3.79,https://cdn.barbora.lt/products/5a960cb2-236f-42af-be41-bf4a6c85a880_s.png
Maxima,"Plaukų balzamas GLISS Split ends, 200 ml",2.39,https://cdn.barbora.lt/products/ed9c765e-0947-4797-b5da-671a04ddb2fe_s.png
Maxima,"Kūd. plaukų,kūno prausiklis MARGARITA su agurkų ekstr.,0+, 250 ml",3.19,https://cdn.barbora.lt/products/33f200eb-87b4-4829-9f3a-4c7d2e230e21_s.png
Maxima,"Kreminis veido prausiklis MARGARITA SENSITIVE SKIN, 250 ml",6.49,https://cdn.barbora.lt/products/43067ece-3040-4daa-95ba-c8e6771483c4_s.png
Maxima,"Sojų vaško žvakė CANDLE FAMILY LAIMINGI NAMAI, 1 vnt.",7.99,https://cdn.barbora.lt/products/7d342c24-104d-4909-bb95-62e91e4d377b_s.png
Maxima,MARGARITA Šampūnas su kolagenu ir ricinos aliejumi pažeistiems plaukams 400ml,4.25,https://cdn.barbora.lt/products/cb5556a1-6d1f-46d6-a6e1-7568e18c4f34_s.png
Maxima,"Vonios druska BEAUTY JAR DON'T PANIC IT'S ORGANIC, 600 g",2.69,https://cdn.barbora.lt/products/08d6ed36-45f3-45e4-9e00-f5326bbcc14b_s.png
Maxima,"Prieskonių mišinys paukštienai SAUDA, 217 g",3.21,https://cdn.barbora.lt/products/cb858873-c339-4d42-86f5-cab8fc813bd5_s.png
Maxima,"Mėsos prieskonių mišinys SAUDA, 207 g",3.21,https://cdn.barbora.lt/products/16515a12-bf48-4856-8124-5eaeede618ce_s.png
Maxima,KILIG VITAMIN C drėkinantis kūno kremas su vitaminu C 200 ml,4.59,https://cdn.barbora.lt/products/746bf524-9f18-4ef9-8191-c43ea17f3d2f_s.png
Maxima, Mentelė UNIWELL,2.99,https://cdn.barbora.lt/products/e20b9ca4-4109-488c-96d5-403dcff46642_s.png
Maxima, Perforuota mentelė UNIWELL,2.99,https://cdn.barbora.lt/products/95a13d7f-a0a8-4276-85f0-24b9bbc562fe_s.png
Maxima,"Kūno losjonas NEUTROGENA DEEP MOISTURE sausai odai, 400 ml",10.99,https://cdn.barbora.lt/products/1dd264e1-1748-4344-8334-ef3ff3a65830_s.png
Maxima,"Skystasis kreminis muilas VIVIAN GRAY JASMINE & PATCHOULI, 300 ml",6.99,https://cdn.barbora.lt/products/6a5134d1-7150-4a04-a8be-7f9390fc008b_s.png
Maxima,"Plaukų kondicionierius SCHAUMA COLOR SHINE, 250 ml",3.69,https://cdn.barbora.lt/products/352f0c2c-9613-4054-a19c-58d6bab02c2d_s.png
Maxima,"Skustuvo galvutės VENUS Smooth Sensitive Pink, 4vnt",15.99,https://cdn.barbora.lt/products/c3c8b423-815c-4fac-92a9-8b026ca61fa0_s.png
Maxima,"Vonios putos BEAUTY JAR HOT TUB CLUB, 400 ml",4.29,https://cdn.barbora.lt/products/345a9c19-f70d-491c-a171-496d74de6d4a_s.png
Maxima,"Moteriški kvepalai BI-ES MISS VIVIANE, 15 ml",4.59,https://cdn.barbora.lt/products/1f2c17e3-74c3-408e-b327-c3a9a18982bb_s.png
Maxima," Keptuvė UNIWELL Frypan MORETTI, 28 cm",24.99,https://cdn.barbora.lt/products/3c29b436-1695-46c8-b672-dcd8ea129037_s.png
Maxima,"Dantų pasta ELMEX SENSITIVE PLUS COMPLETE CARE, 75 ml",8.19,https://cdn.barbora.lt/products/936026ef-08ac-4cbe-bda8-205e176e3461_s.png
Maxima,"Burnos skalavimo skystis LISTERINE TOTAL CARE, 1 l",12.49,https://cdn.barbora.lt/products/80c41e8e-6a9d-4dee-a94c-25d0bb0e759f_s.png
Maxima,"Kūdikių servetėlės PAMPERS Harmonie New Baby, Plastic Free, 4x46 vnt.",9.09,https://cdn.barbora.lt/products/9d641af4-e14f-40f8-847d-c29ccdd4a44a_s.png
Maxima,"Skustuvo galvutės VENUS Spa Breeze, 4vnt.",17.99,https://cdn.barbora.lt/products/31599618-76fa-4144-a5c7-1c7ff40efc94_s.png
Maxima,AQUAFRESH dantų šeptėlis Little Teeth (3-5m),3.49,https://cdn.barbora.lt/products/de4d6b2f-a428-4320-b05c-a4eb0dfe07f2_s.png
Maxima,NIVEA Fresh Sensation purškiamasis antiperspirantas vyrams 250 ml,5.99,https://cdn.barbora.lt/products/9bd44ad0-5146-46df-9afa-110ed8ca1974_s.png
Maxima,"Viščiukų broilerių sparnų vidurinės dalys FLAMENKO marinate, 500 g",3.49,https://cdn.barbora.lt/products/371e46d6-7f57-4fe4-b11f-49bfb0b6150c_s.png
Maxima,"Knyga-žaislas CANPOL BABIES SENSORY TOY SOFT, 0+, 1 vnt.",9.59,https://cdn.barbora.lt/products/8e1bd520-8222-4a52-af3b-cb3c2ce2c0ae_s.png
Maxima,"Kūno prausiklis FAITH IN NATURE LEVANDER&GERANIUM, 400 ml",7.99,https://cdn.barbora.lt/products/86228172-9b5f-49bd-99fc-92a81e813291_s.png
Maxima,"Plaukų šampūnas HEAD&SHOULDERS Apple 2in1, 330 ml",8.49,https://cdn.barbora.lt/products/9e698110-f3f3-4940-89a5-c80709030e07_s.png
Maxima,"Plaukų šampūnas HEAD&SHOULDERS Apple, 500 ml",9.59,https://cdn.barbora.lt/products/2af1f2d0-8afb-40f2-bff6-37f68636b0a4_s.png
Maxima,Plaukų šampūnas HEAD&SHOULDERS MENTHOL;800ml,13.99,https://cdn.barbora.lt/products/324cfcb6-eee9-48c5-b455-06e199c33d31_s.png
Maxima,"Pieninis šokoladas LACMI su riešutų įdaru ir sausainiais, 265 g",2.51,https://cdn.barbora.lt/products/00c1d17f-0062-4f11-bb15-c186c3518b48_s.png
Maxima,"Lakštinė veido kaukė NIVEA SKIN MOISTURE, 1 vnt.",3.69,https://cdn.barbora.lt/products/76721cf5-f78a-4200-a9f9-be957a1cfddc_s.png
